gem_id,gem_name,gem_slug,gem_price,query_primary,query_fallback,fk_name,fk_price,similarity,scorer,matched,cosine_ok,model_token_match,pack_match,gem_tokens,fk_tokens,gem_pack,fk_pack,decision,reason
19,LAPCARE Non Mechanical Wired Computer …,lapcare-lmk-012,300.0,lapcare lmk 012,,LAPCARE 720P HD Webcam for PC Desktop & Laptop with Bui... Black 3.4 (21),953.0,0.409,embedding,NO,False,False,True,012 12 lmk mechanical non,1 21 720p bui hd,1,1,REJECT,"cosine 0.409 < 0.6; no model token overlap ({'non', '012', 'lmk', '12', 'mechanical'} vs {'hd', 'bui', '21', '1', '720p'})"
19,LAPCARE Non Mechanical Wired Computer …,lapcare-lmk-012,300.0,lapcare lmk 012,,"LAPCARE LWC-042 / 720P HD HD Webcam 720p, with Micropho... Black 3.6 (540)",890.0,0.3078,embedding,NO,False,False,True,012 12 lmk mechanical non,042 40 42 540 720p hd lwc micropho,1,1,REJECT,"cosine 0.308 < 0.6; no model token overlap ({'non', '012', 'lmk', '12', 'mechanical'} vs {'42', 'hd', '40', 'micropho', '540', '042', '720p', 'lwc'})"
20,ProDot Non Mechanical Wired Computer Keyboard,prodot-kb-297rs-malayalam-regional-usb-keyboard-with,300.0,prodot kb 297rs malayalam regional usb keyboard with,prodot kb 297rs,PRODOT Laptop Keypad Size 217m Mini Wired Keyboard Wire... 3.9 (710),395.0,0.6604,embedding,NO,True,False,True,297rs kb malayalam mechanical non regional,10 217m 710 keypad size wire,1,1,REJECT,"no model token overlap ({'non', 'malayalam', 'regional', '297rs', 'mechanical', 'kb'} vs {'217m', '710', '10', 'keypad', 'wire', 'size'})"
24,VOLTRIQ High End Desktop Computer with …,voltriq,22500.0,voltriq,,"Voltriq X80 Men’s Hair Trimmer – Cordless, Lightweight ... White",849.0,0.4153,embedding,NO,False,True,False,end high voltriq,80 cordless hair lightweight men trimmer voltriq x80,1,80,REJECT,cosine 0.415 < 0.6; pack mismatch (gem=1 vs fk=80)
24,VOLTRIQ High End Desktop Computer with …,voltriq,22500.0,voltriq,,Voltriq X168 Electric Hair Clipper & Beard Trimmer with... White,849.0,0.4045,embedding,NO,False,True,False,end high voltriq,168 beard clipper electric hair trimmer voltriq x168,1,168,REJECT,cosine 0.405 < 0.6; pack mismatch (gem=1 vs fk=168)
24,VOLTRIQ High End Desktop Computer with …,voltriq,22500.0,voltriq,,Voltriq M809-A_Wireless Hair Cutting Trimmer | Precisio... White,849.0,0.3888,embedding,NO,False,True,True,end high voltriq,809 cutting hair m809 precisio trimmer voltriq,1,1,REJECT,cosine 0.389 < 0.6
24,VOLTRIQ High End Desktop Computer with …,voltriq,22500.0,voltriq,,Voltriq M809-A_Wireless Hair Cutting Trimmer | Precisio... White,869.0,0.3888,embedding,NO,False,True,True,end high voltriq,809 cutting hair m809 precisio trimmer voltriq,1,1,REJECT,cosine 0.389 < 0.6
24,VOLTRIQ High End Desktop Computer with …,voltriq,22500.0,voltriq,,Voltriq X315 High-Performance Beard Trimmer – Adjustabl... White,869.0,0.3773,embedding,NO,False,True,False,end high voltriq,315 adjustabl beard high performance trimmer voltriq x315,1,315,REJECT,cosine 0.377 < 0.6; pack mismatch (gem=1 vs fk=315)
25,hp High End Desktop Computer with Warranty 3 …,hp-prodesk-4-g1i-u7-265-dos-3213,22500.0,hp prodesk 4 g1i u7 265,hp prodesk 4,HP HyperX Omen Intel Core i7 14th Gen 14650HX - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,157990.0,0.4127,embedding,NO,False,True,True,213 265 3213 65 7 dos end g1i high prodesk u7,11 14650hx 14th 24 4 7 core graphics home hyperx i7 omen windows,1,1,REJECT,cosine 0.413 < 0.6
25,hp High End Desktop Computer with Warranty 3 …,hp-prodesk-4-g1i-u7-265-dos-3213,22500.0,hp prodesk 4 g1i u7 265,hp prodesk 4,HP 65W Smart AC Adapter 19.5V 4.5mm Blue Pin Laptop Charger Y5Y43AA 65 W Adapter,918.0,0.3239,embedding,NO,False,True,True,213 265 3213 65 7 dos end g1i high prodesk u7,19 5 5mm 5v 65 65w 9 ac pin smart y5y43aa,1,1,REJECT,cosine 0.324 < 0.6
25,hp High End Desktop Computer with Warranty 3 …,hp-prodesk-4-g1i-u7-265-dos-3213,22500.0,hp prodesk 4 g1i u7 265,hp prodesk 4,"HP KM260 PS2 Standard Desktop Keyboard Compatible with Desktop, Laptop, Mac",1320.0,0.2724,embedding,NO,False,False,True,213 265 3213 65 7 dos end g1i high prodesk u7,260 km260 mac,1,1,REJECT,"cosine 0.272 < 0.6; no model token overlap ({'prodesk', 'end', '65', 'g1i', '265', '213', 'dos', '3213', 'u7', '7', 'high'} vs {'km260', '260', 'mac'})"
25,hp High End Desktop Computer with Warranty 3 …,hp-prodesk-4-g1i-u7-265-dos-3213,22500.0,hp prodesk 4 g1i u7 265,hp prodesk 4,"HP K260 Wireless Standard Laptop Keyboard Compatible with Desktop, Laptop, Mac Quick, Comfy, Accurate,...",699.0,0.2157,embedding,NO,False,False,True,213 265 3213 65 7 dos end g1i high prodesk u7,260 accurate comfy k260 mac quick,1,1,REJECT,"cosine 0.216 < 0.6; no model token overlap ({'prodesk', 'end', '65', 'g1i', '265', '213', 'dos', '3213', 'u7', '7', 'high'} vs {'accurate', 'quick', '260', 'comfy', 'mac', 'k260'})"
25,hp High End Desktop Computer with Warranty 3 …,hp-prodesk-4-g1i-u7-265-dos-3213,22500.0,hp prodesk 4 g1i u7 265,hp prodesk 4,"HP 260 Wireless Wireless Standard Laptop Keyboard Compatible with Desktop, Laptop, Tablet, Mac",1552.0,0.1767,embedding,NO,False,False,True,213 265 3213 65 7 dos end g1i high prodesk u7,260 60 mac tablet,1,1,REJECT,"cosine 0.177 < 0.6; no model token overlap ({'prodesk', 'end', '65', 'g1i', '265', '213', 'dos', '3213', 'u7', '7', 'high'} vs {'mac', '260', 'tablet', '60'})"
26,hp High End Desktop Computer with Warranty 5 …,hp-280-g9-mt-i7-14700-dos-161pcie5,22500.0,hp 280 g9 mt i7 14700,hp 280 g9,HP 15R (2025) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Pro) 15R G9 Thin and Light La...,57990.0,0.4799,embedding,NO,False,True,True,14700 161pcie5 280 4700 5 7 80 9 dos end g9 high i7 mt,025 11 12 1315u 13th 15r 2025 3 512 9 core g9 i3 la light thin windows,1,1,REJECT,cosine 0.480 < 0.6
26,hp High End Desktop Computer with Warranty 5 …,hp-280-g9-mt-i7-14700-dos-161pcie5,22500.0,hp 280 g9 mt i7 14700,hp 280 g9,HP OMEN (i7 14th Gen) Intel Core 7 240H - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,146134.0,0.4761,embedding,NO,False,True,True,14700 161pcie5 280 4700 5 7 80 9 dos end g9 high i7 mt,11 14th 24 240h 4 7 core geforce graphics home i7 omen windows,1,1,REJECT,cosine 0.476 < 0.6
26,hp High End Desktop Computer with Warranty 5 …,hp-280-g9-mt-i7-14700-dos-161pcie5,22500.0,hp 280 g9 mt i7 14700,hp 280 g9,HP 15 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0500AU / 15-fc0154AU...,55751.0,0.4568,embedding,NO,False,True,True,14700 161pcie5 280 4700 5 7 80 9 dos end g9 high i7 mt,024 11 12 15 2024 5 512 7320u core fc0154au fc0500au home quad ryzen windows,1,1,REJECT,cosine 0.457 < 0.6
26,hp High End Desktop Computer with Warranty 5 …,hp-280-g9-mt-i7-14700-dos-161pcie5,22500.0,hp 280 g9 mt i7 14700,hp 280 g9,HP 14 AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) 14-ep1151TU/14-gr1036TU Thin ...,94900.0,0.4366,embedding,NO,False,False,True,14700 161pcie5 280 4700 5 7 80 9 dos end g9 high i7 mt,11 12 14 155h 16 4 512 6 ai core ep1151tu gr1036tu home thin ultra windows,1,1,REJECT,"cosine 0.437 < 0.6; no model token overlap ({'end', '161pcie5', '5', 'i7', '4700', 'g9', 'dos', '14700', 'mt', '280', '9', '7', 'high', '80'} vs {'4', '155h', 'windows', 'gr1036tu', '6', '11', 'thin', '14', 'ai', '12', 'core', 'ultra', '512', 'home', '16', 'ep1151tu'})"
26,hp High End Desktop Computer with Warranty 5 …,hp-280-g9-mt-i7-14700-dos-161pcie5,22500.0,hp 280 g9 mt i7 14700,hp 280 g9,HP HyperX Omen Intel Core i7 14th Gen 14650HX - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,157990.0,0.4273,embedding,NO,False,True,True,14700 161pcie5 280 4700 5 7 80 9 dos end g9 high i7 mt,11 14650hx 14th 24 4 7 core graphics home hyperx i7 omen windows,1,1,REJECT,cosine 0.427 < 0.6
27,hp Entry Level Desktop Computer with …,hp-280-g9-sff-i3-12100-win11p-32113,22242.0,hp 280 g9 sff i3 12100,hp 280 g9,HP 15 (i3 14th Gen) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1253TU/ 15-fd1225TU Thi...,57990.0,0.6342,embedding,YES,True,True,True,12100 2100 2113 280 3 32113 80 9 entry g9 i3 level sff win11p,100u 11 12 14th 15 3 5 512 core fd1225tu fd1253tu home i3 thi windows,1,1,ACCEPT,accept
27,hp Entry Level Desktop Computer with …,hp-280-g9-sff-i3-12100-win11p-32113,22242.0,hp 280 g9 sff i3 12100,hp 280 g9,HP Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq5138tu Thin and Light Laptop,55800.0,0.5855,embedding,NO,False,True,True,12100 2100 2113 280 3 32113 80 9 entry g9 i3 level sff win11p,11 12 1215u 12th 14s 3 512 core dq5138tu home i3 light thin windows,1,1,REJECT,cosine 0.585 < 0.6
27,hp Entry Level Desktop Computer with …,hp-280-g9-sff-i3-12100-win11p-32113,22242.0,hp 280 g9 sff i3 12100,hp 280 g9,HP 15 (2025) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Pro) 15 Thin and Light Laptop,51499.0,0.5404,embedding,NO,False,False,True,12100 2100 2113 280 3 32113 80 9 entry g9 i3 level sff win11p,025 11 12 15 2025 5 512 7320u core light quad ryzen thin windows,1,1,REJECT,"cosine 0.540 < 0.6; no model token overlap ({'entry', 'i3', '3', 'level', 'g9', '32113', '2113', '2100', '280', '12100', '9', 'sff', 'win11p', '80'} vs {'thin', 'windows', '11', '5', 'ryzen', '15', '2025', 'quad', '12', 'core', '512', 'light', '7320u', '025'})"
27,hp Entry Level Desktop Computer with …,hp-280-g9-sff-i3-12100-win11p-32113,22242.0,hp 280 g9 sff i3 12100,hp 280 g9,HP G10 AMD Ryzen 3 Quad Core 7320U - (16 GB/512 GB SSD/Windows 11 Home) 255 G10 Thin and Light Laptop,62990.0,0.5203,embedding,NO,False,False,True,12100 2100 2113 280 3 32113 80 9 entry g9 i3 level sff win11p,10 11 12 16 255 512 55 6 7320u core g10 home light quad ryzen thin windows,1,1,REJECT,"cosine 0.520 < 0.6; no model token overlap ({'entry', 'i3', '3', 'level', 'g9', '32113', '2113', '2100', '280', '12100', '9', 'sff', 'win11p', '80'} vs {'thin', '10', 'windows', '6', 'ryzen', '11', '7320u', 'g10', 'quad', '55', '12', '255', 'core', 'light', '512', 'home', '16'})"
27,hp Entry Level Desktop Computer with …,hp-280-g9-sff-i3-12100-win11p-32113,22242.0,hp 280 g9 sff i3 12100,hp 280 g9,HP Laptop AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2212AU Thin and Light...,52990.0,0.4728,embedding,NO,False,False,True,12100 2100 2113 280 3 32113 80 9 entry g9 i3 level sff win11p,11 12 15s 512 5300u core eq2212au home light quad ryzen thin windows,1,1,REJECT,"cosine 0.473 < 0.6; no model token overlap ({'entry', 'i3', '3', 'level', 'g9', '32113', '2113', '2100', '280', '12100', '9', 'sff', 'win11p', '80'} vs {'eq2212au', 'thin', 'windows', '11', 'ryzen', 'quad', '5300u', '12', 'core', '15s', 'light', '512', 'home'})"
28,acer Entry Level Desktop Computer with …,core-i3-12100-h610-win-11-pro-16gb,22243.0,acer core i3 12100 h610,acer core i3,"Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 ... 15.6 Inch, Pure Silver, 1.7 Kg 4.3 (860)",53977.0,0.6578,embedding,YES,True,True,True,11 12100 16gb 2100 3 610 core entry h610 i3 level win,12 1215u 12th 15 3 5 512 60 860 aspire core i3 kg pure,1,1,ACCEPT,accept
28,acer Entry Level Desktop Computer with …,core-i3-12100-h610-win-11-pro-16gb,22243.0,acer core i3 12100 h610,acer core i3,"Acer Aspire Lite Intel Core i3 12th Gen 1215U - (16 GB/... 15.6 Inch, Steel Grey, 1.59 Kg 4.1 (1,103)",51990.0,0.6553,embedding,NO,True,True,True,11 12100 16gb 2100 3 610 core entry h610 i3 level win,03 103 1215u 12th 15 16 3 5 59 6 9 aspire core i3 kg lite steel,1,1,ACCEPT,accept
28,acer Entry Level Desktop Computer with …,core-i3-12100-h610-win-11-pro-16gb,22243.0,acer core i3 12100 h610,acer core i3,"Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512... 14 Inch, Steel Gray, 1.45 Kg 4.3 (1,735)",49990.0,0.6309,embedding,NO,True,True,True,11 12100 16gb 2100 3 610 core entry h610 i3 level win,12 1334u 13th 14 16 35 4 45 5 512 6 735 aspire core i5 kg steel,1,1,ACCEPT,accept
30,Consistent Mid Level Desktop Computer with …,consistent-mid-level-desktop-computer,25000.0,consistent mid level desktop computer,consistent mid,"Consistent SSD 2.5 SATA 256 GB Desktop, Laptop, All in ... Interface: SATA III, Form Factor: 2.5 Inch 4.2 (309)",3751.0,0.4147,embedding,NO,False,True,True,consistent level mid,09 256 309 56 all consistent factor form iii interface sata,1,1,REJECT,cosine 0.415 < 0.6
33,acer Entry Level Desktop Computer with …,veriton-m200-h610-mt,30200.0,acer veriton m200 h610 mt,acer veriton m200,KACA Edge To Edge Screen Guard for Acer ConceptD 5 CN51... Pack of 1,236.0,0.4014,embedding,NO,False,False,True,200 610 entry h610 level m200 mt veriton,51 cn51 conceptd edge guard kaca screen,1,1,REJECT,"cosine 0.401 < 0.6; no model token overlap ({'entry', '200', 'm200', 'h610', 'level', 'mt', 'veriton', '610'} vs {'kaca', 'conceptd', 'cn51', 'guard', 'screen', '51', 'edge'})"
35,hp Entry Level Desktop Computer with …,hp-280-g9-mt-i3-12100-win11p-16512ssd3,32000.0,hp 280 g9 mt i3 12100,hp 280 g9,HP MSO 2024 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0574TU / 15 - fd066...,50903.0,0.6141,embedding,YES,True,True,True,12100 16512ssd3 2100 280 3 80 9 entry g9 i3 level mt win11p,024 066 11 12 1315u 13th 15 16 2024 3 5 512 6 core fd0574tu fd066 home i3 mso windows,1,1,ACCEPT,accept
35,hp Entry Level Desktop Computer with …,hp-280-g9-mt-i3-12100-win11p-16512ssd3,32000.0,hp 280 g9 mt i3 12100,hp 280 g9,HP 15 (i3 14th Gen) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1253TU/ 15-fd1225TU Thi...,57990.0,0.6053,embedding,NO,True,True,True,12100 16512ssd3 2100 280 3 80 9 entry g9 i3 level mt win11p,100u 11 12 14th 15 3 5 512 core fd1225tu fd1253tu home i3 thi windows,1,1,ACCEPT,accept
35,hp Entry Level Desktop Computer with …,hp-280-g9-mt-i3-12100-win11p-16512ssd3,32000.0,hp 280 g9 mt i3 12100,hp 280 g9,HP 15s Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-hr0005TU Thin and Lig...,54990.0,0.5798,embedding,NO,False,True,True,12100 16512ssd3 2100 280 3 80 9 entry g9 i3 level mt win11p,11 12 1315u 13th 15 15s 3 5 512 core home hr0005tu i3 lig metal thin windows,1,1,REJECT,cosine 0.580 < 0.6
35,hp Entry Level Desktop Computer with …,hp-280-g9-mt-i3-12100-win11p-16512ssd3,32000.0,hp 280 g9 mt i3 12100,hp 280 g9,HP 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0668TU Thin and Light Lap...,60741.0,0.566,embedding,NO,False,True,True,12100 16512ssd3 2100 280 3 80 9 entry g9 i3 level mt win11p,11 12 1315u 13th 15 16 3 5 512 6 core fd0668tu home i3 lap light thin windows,1,1,REJECT,cosine 0.566 < 0.6
35,hp Entry Level Desktop Computer with …,hp-280-g9-mt-i3-12100-win11p-16512ssd3,32000.0,hp 280 g9 mt i3 12100,hp 280 g9,HP M329dw LaserJet Pro MFP Multi-function WiFi Monochrome Laser Printer,31831.0,0.2999,embedding,NO,False,False,True,12100 16512ssd3 2100 280 3 80 9 entry g9 i3 level mt win11p,function laserjet m329dw mfp monochrome multi wifi,1,1,REJECT,"cosine 0.300 < 0.6; no model token overlap ({'entry', '16512ssd3', 'i3', '3', 'level', 'g9', '2100', 'mt', '280', '12100', '9', 'win11p', '80'} vs {'laserjet', 'mfp', 'm329dw', 'multi', 'wifi', 'monochrome', 'function'})"
36,acer Entry Level Desktop Computer with …,m200-h610-mt,33999.0,acer m200 h610 mt,acer m200 h610,"Guardpad Screen Guard for Acer SP714-51-M24B (Clear,1) ... Pack of 1",236.0,0.2299,embedding,NO,False,False,True,200 610 entry h610 level m200 mt,1 51 714 clear guard guardpad m24b screen sp714,1,1,REJECT,"cosine 0.230 < 0.6; no model token overlap ({'entry', '200', 'm200', 'h610', 'level', 'mt', '610'} vs {'714', 'm24b', 'sp714', 'guardpad', 'guard', 'screen', 'clear', '51', '1'})"
